PLAYER_NAME,season,PLAYER_ID,avg(FGM),avg(FGA),avg(FG3M),avg(FG3A),avg(FTM),avg(FTA),avg(OREB),avg(DREB),avg(REB),avg(AST),avg(STL),avg(BLK),avg(TO),avg(PF),avg(PTS),avg(PLUS_MINUS),sum(FGM),sum(FGA),sum(FG3M),sum(FG3A),sum(FTM),sum(FTA),sum(OREB),sum(DREB),sum(REB),sum(AST),sum(STL),sum(BLK),sum(TO),sum(PF),sum(PTS),sum(PLUS_MINUS),sum(ifminute),avg(seconds),sum(seconds),age,player_height,player_weight,injuries,salary
Norman Powell,2016,1626181,3.032967032967033,6.912087912087912,0.8461538461538461,2.4285714285714284,1.6373626373626373,2.0549450549450547,0.34065934065934067,2.021978021978022,2.3626373626373627,1.1318681318681318,0.6923076923076923,0.21978021978021978,1.032967032967033,1.7472527472527473,8.54945054945055,0.6593406593406593,276.0,629.0,77.0,221.0,149.0,187.0,31.0,184.0,215.0,103.0,63.0,20.0,94.0,159.0,778.0,60.0,91,1138.1978021978023,103576.0,24.0,193.04,97.52228000000001,0,874636
Norman Powell,2017,1626181,2.125,5.375,0.7375,2.6125,0.6375,0.75,0.1875,1.425,1.6125,1.2375,0.475,0.2,0.875,1.55,5.625,-0.625,170.0,430.0,59.0,209.0,51.0,60.0,15.0,114.0,129.0,99.0,38.0,16.0,70.0,124.0,450.0,-50.0,80,893.8875,71511.0,25.0,193.04,97.52228000000001,1,1471382
Acie Law,2010,201151,1.631578947368421,3.7719298245614037,0.14035087719298245,0.7719298245614035,1.1929824561403508,1.5087719298245614,0.22807017543859648,1.1578947368421053,1.3859649122807018,1.8771929824561404,0.6842105263157895,0.017543859649122806,0.9473684210526315,1.3157894736842106,4.5964912280701755,-2.588235294117647,93.0,215.0,8.0,44.0,68.0,86.0,13.0,66.0,79.0,107.0,39.0,1.0,54.0,75.0,262.0,-132.0,57,766.280701754386,43678.0,26.0,190.5,91.625584,1,656030
Acie Law,2010,201151,1.631578947368421,3.7719298245614037,0.14035087719298245,0.7719298245614035,1.1929824561403508,1.5087719298245614,0.22807017543859648,1.1578947368421053,1.3859649122807018,1.8771929824561404,0.6842105263157895,0.017543859649122806,0.9473684210526315,1.3157894736842106,4.5964912280701755,-2.588235294117647,93.0,215.0,8.0,44.0,68.0,86.0,13.0,66.0,79.0,107.0,39.0,1.0,54.0,75.0,262.0,-132.0,57,766.280701754386,43678.0,26.0,190.5,91.625584,1,203057
Anthony Bennett,2013,203461,1.7333333333333334,4.9,0.36666666666666664,1.35,1.0333333333333334,1.5833333333333333,1.0166666666666666,2.283333333333333,3.3,0.4,0.4166666666666667,0.2,1.15,2.1666666666666665,4.866666666666666,-1.5961538461538463,104.0,294.0,22.0,81.0,62.0,95.0,61.0,137.0,198.0,24.0,25.0,12.0,69.0,130.0,292.0,-83.0,60,665.5,39930.0,21.0,203.2,117.480328,2,5324280
Anthony Bennett,2014,203461,2.365079365079365,5.492063492063492,0.1111111111111111,0.38095238095238093,0.8412698412698413,1.253968253968254,1.0,2.984126984126984,3.984126984126984,0.7936507936507936,0.5396825396825397,0.2698412698412698,0.6349206349206349,1.492063492063492,5.682539682539683,-4.349206349206349,149.0,346.0,7.0,24.0,53.0,79.0,63.0,188.0,251.0,50.0,34.0,17.0,40.0,94.0,358.0,-274.0,63,957.4603174603175,60320.0,22.0,203.2,111.13004,15,5563920
Anthony Bennett,2015,203461,0.68,2.2,0.32,1.28,0.76,0.96,0.4,1.44,1.84,0.16,0.32,0.0,0.32,0.68,2.44,-0.88,17.0,55.0,8.0,32.0,19.0,24.0,10.0,36.0,46.0,4.0,8.0,0.0,8.0,17.0,61.0,-22.0,25,408.96,10224.0,23.0,203.2,111.13004,3,3650000
Anthony Bennett,2015,203461,0.68,2.2,0.32,1.28,0.76,0.96,0.4,1.44,1.84,0.16,0.32,0.0,0.32,0.68,2.44,-0.88,17.0,55.0,8.0,32.0,19.0,24.0,10.0,36.0,46.0,4.0,8.0,0.0,8.0,17.0,61.0,-22.0,25,408.96,10224.0,23.0,203.2,111.13004,3,947276
Anthony Bennett,2016,203461,1.75,4.571428571428571,0.6071428571428571,2.2857142857142856,1.3928571428571428,1.9285714285714286,1.0357142857142858,2.2142857142857144,3.25,0.5,0.32142857142857145,0.10714285714285714,0.5,0.8571428571428571,5.5,-3.107142857142857,49.0,128.0,17.0,64.0,39.0,54.0,29.0,62.0,91.0,14.0,9.0,3.0,14.0,24.0,154.0,-87.0,28,753.7857142857143,21106.0,24.0,203.2,106.59411999999999,3,1015696
Craig Brackins,2010,202342,1.625,5.25,0.125,1.75,0.625,1.0,0.625,1.375,2.0,0.25,0.25,0.25,0.75,1.25,4.0,-3.6666666666666665,13.0,42.0,1.0,14.0,5.0,8.0,5.0,11.0,16.0,2.0,2.0,2.0,6.0,10.0,32.0,-11.0,8,254.625,2037.0,23.0,208.28,104.32616,3,1306920
Craig Brackins,2011,202342,0.7333333333333333,2.4,0.3333333333333333,0.8,0.06666666666666667,0.13333333333333333,0.3333333333333333,0.7333333333333333,1.0666666666666667,0.6,0.0,0.06666666666666667,0.26666666666666666,0.4666666666666667,1.8666666666666667,-3.642857142857143,11.0,36.0,5.0,12.0,1.0,2.0,5.0,11.0,16.0,9.0,0.0,1.0,4.0,7.0,28.0,-51.0,15,352.6666666666667,5290.0,24.0,208.28,104.32616,3,1404960
DeMar DeRozan,2010,201942,6.377777777777778,13.733333333333333,0.06666666666666667,0.6222222222222222,3.911111111111111,4.9,0.9666666666666667,2.8666666666666667,3.8333333333333335,1.7555555555555555,1.0444444444444445,0.36666666666666664,1.7444444444444445,2.6333333333333333,16.733333333333334,-5.012195121951219,574.0,1236.0,6.0,56.0,352.0,441.0,87.0,258.0,345.0,158.0,94.0,33.0,157.0,237.0,1506.0,-411.0,90,1902.9555555555555,171266.0,21.0,200.66,99.79024,0,2453880
DeMar DeRozan,2011,201942,6.0,14.246153846153845,0.4,1.4923076923076923,4.276923076923077,5.3076923076923075,0.676923076923077,2.769230769230769,3.4461538461538463,2.0153846153846153,0.7538461538461538,0.27692307692307694,1.9692307692307693,2.5846153846153848,16.676923076923078,-1.4761904761904763,390.0,926.0,26.0,97.0,278.0,345.0,44.0,180.0,224.0,131.0,49.0,18.0,128.0,168.0,1084.0,-93.0,65,2037.076923076923,132410.0,22.0,200.66,97.975872,0,2625000
DeMar DeRozan,2012,201942,6.556818181818182,14.704545454545455,0.3977272727272727,1.3977272727272727,4.295454545454546,5.204545454545454,0.5795454545454546,3.2045454545454546,3.784090909090909,2.3863636363636362,0.9431818181818182,0.3068181818181818,1.875,2.125,17.806818181818183,-1.3658536585365855,577.0,1294.0,35.0,123.0,378.0,458.0,51.0,282.0,333.0,210.0,83.0,27.0,165.0,187.0,1567.0,-112.0,88,2056.1477272727275,180941.0,23.0,200.66,97.975872,2,3344250
DeMar DeRozan,2013,201942,7.387096774193548,17.13978494623656,0.7849462365591398,2.6021505376344085,6.645161290322581,7.989247311827957,0.5913978494623656,3.6451612903225805,4.236559139784946,3.7419354838709675,1.086021505376344,0.3225806451612903,2.236559139784946,2.4516129032258065,22.204301075268816,1.9186046511627908,687.0,1594.0,73.0,242.0,618.0,743.0,55.0,339.0,394.0,348.0,101.0,30.0,208.0,228.0,2065.0,165.0,93,2130.010752688172,198091.0,24.0,200.66,97.975872,0,9500000
DeMar DeRozan,2014,201942,6.771428571428571,16.32857142857143,0.4714285714285714,1.4857142857142858,5.714285714285714,6.957142857142857,0.7285714285714285,3.8285714285714287,4.557142857142857,3.4857142857142858,1.2285714285714286,0.15714285714285714,2.257142857142857,2.0285714285714285,19.728571428571428,1.4857142857142858,474.0,1143.0,33.0,104.0,400.0,487.0,51.0,268.0,319.0,244.0,86.0,11.0,158.0,142.0,1381.0,104.0,70,2046.9285714285713,143285.0,25.0,200.66,99.79024,5,9500000
DeMar DeRozan,2015,201942,7.576923076923077,17.634615384615383,0.49038461538461536,1.6730769230769231,6.519230769230769,7.721153846153846,0.7884615384615384,3.5673076923076925,4.355769230769231,3.7211538461538463,1.0288461538461537,0.23076923076923078,2.2115384615384617,2.2596153846153846,22.16346153846154,1.25,788.0,1834.0,51.0,174.0,678.0,803.0,82.0,371.0,453.0,387.0,107.0,24.0,230.0,235.0,2305.0,130.0,104,2133.75,221910.0,26.0,200.66,99.79024,1,9500000
DeMar DeRozan,2016,201942,9.370786516853933,20.168539325842698,0.4044943820224719,1.6629213483146068,7.258426966292135,8.595505617977528,0.8539325842696629,4.123595505617978,4.977528089887641,3.730337078651685,1.1348314606741574,0.14606741573033707,2.3707865168539324,1.898876404494382,26.40449438202247,0.4157303370786517,834.0,1795.0,36.0,148.0,646.0,765.0,76.0,367.0,443.0,332.0,101.0,13.0,211.0,169.0,2350.0,37.0,89,2090.438202247191,186049.0,27.0,200.66,99.79024,3,26540100
DeMar DeRozan,2017,201942,7.9787234042553195,17.51063829787234,1.074468085106383,3.5319148936170213,5.446808510638298,6.648936170212766,0.6914893617021277,3.148936170212766,3.8404255319148937,5.0638297872340425,1.0106382978723405,0.3191489361702128,2.1702127659574466,1.8936170212765957,22.47872340425532,4.095744680851064,750.0,1646.0,101.0,332.0,512.0,625.0,65.0,296.0,361.0,476.0,95.0,30.0,204.0,178.0,2113.0,385.0,94,2020.2978723404256,189908.0,28.0,200.66,99.79024,4,27739975
Gerald Wallace,2010,2222,5.226190476190476,11.666666666666666,0.7976190476190477,2.5238095238095237,3.9523809523809526,5.214285714285714,1.5714285714285714,6.440476190476191,8.011904761904763,2.488095238095238,1.4523809523809523,0.8809523809523809,2.107142857142857,2.5714285714285716,15.202380952380953,1.4805194805194806,439.0,980.0,67.0,212.0,332.0,438.0,132.0,541.0,673.0,209.0,122.0,74.0,177.0,216.0,1277.0,114.0,84,2086.9523809523807,175304.0,28.0,200.66,99.79024,1,10500000
Gerald Wallace,2011,2222,4.816666666666666,10.7,0.7666666666666667,2.5833333333333335,3.2,4.016666666666667,1.45,5.133333333333334,6.583333333333333,2.816666666666667,1.4833333333333334,0.6,1.9,2.5,13.6,1.6551724137931034,289.0,642.0,46.0,155.0,192.0,241.0,87.0,308.0,395.0,169.0,89.0,36.0,114.0,150.0,816.0,96.0,60,2076.483333333333,124589.0,29.0,200.66,99.79024,3,9500000
Gerald Wallace,2012,2222,2.814814814814815,6.925925925925926,0.7407407407407407,2.5555555555555554,1.8148148148148149,2.8641975308641974,1.037037037037037,3.617283950617284,4.654320987654321,2.54320987654321,1.382716049382716,0.6790123456790124,1.5679012345679013,1.8395061728395061,8.185185185185185,2.210526315789474,228.0,561.0,60.0,207.0,147.0,232.0,84.0,293.0,377.0,206.0,112.0,55.0,127.0,149.0,663.0,168.0,81,1719.4938271604938,139279.0,30.0,200.66,99.79024,9,9682435
Gerald Wallace,2013,2222,2.1875,4.421875,0.390625,1.328125,0.96875,1.890625,0.609375,3.015625,3.625,2.53125,1.21875,0.21875,1.65625,1.390625,5.734375,-3.0,140.0,283.0,25.0,85.0,62.0,121.0,39.0,193.0,232.0,162.0,78.0,14.0,106.0,89.0,367.0,-174.0,64,1330.171875,85131.0,31.0,200.66,99.79024,4,10105855
Gerald Wallace,2014,2222,0.5789473684210527,1.2894736842105263,0.02631578947368421,0.07894736842105263,0.21052631578947367,0.5526315789473685,0.5,1.2105263157894737,1.7105263157894737,0.5,0.5263157894736842,0.10526315789473684,0.5789473684210527,0.6842105263157895,1.394736842105263,0.8421052631578947,22.0,49.0,1.0,3.0,8.0,21.0,19.0,46.0,65.0,19.0,20.0,4.0,22.0,26.0,53.0,32.0,38,574.2631578947369,21822.0,32.0,200.66,99.79024,6,10105855
Jonas Jerebko,2010,201973,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0,"",1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0,"",1,7.0,7.0,28.0,208.28,104.77975200000002,3,762195
Jonas Jerebko,2011,201973,3.287878787878788,7.136363636363637,0.5,1.6515151515151516,1.5757575757575757,1.9696969696969697,1.5,3.303030303030303,4.803030303030303,0.696969696969697,0.6515151515151515,0.3181818181818182,1.0,2.6363636363636362,8.651515151515152,-2.203125,217.0,471.0,33.0,109.0,104.0,130.0,99.0,218.0,317.0,46.0,43.0,21.0,66.0,174.0,571.0,-141.0,66,1335.3484848484848,88133.0,25.0,208.28,104.779752,0,4500000
Jonas Jerebko,2012,201973,2.892857142857143,6.410714285714286,0.5178571428571429,1.75,1.2321428571428572,1.6428571428571428,1.3392857142857142,2.392857142857143,3.732142857142857,0.8571428571428571,0.8035714285714286,0.19642857142857142,0.8035714285714286,1.9464285714285714,7.535714285714286,-1.653061224489796,162.0,359.0,29.0,98.0,69.0,92.0,75.0,134.0,209.0,48.0,45.0,11.0,45.0,109.0,422.0,-81.0,56,957.4821428571429,53619.0,26.0,208.28,104.779752,0,4500000
Jonas Jerebko,2013,201973,1.6619718309859155,3.6056338028169015,0.5070422535211268,1.2394366197183098,0.8169014084507042,1.0704225352112675,0.8309859154929577,2.112676056338028,2.943661971830986,0.5774647887323944,0.3380281690140845,0.11267605633802817,0.7464788732394366,1.380281690140845,4.647887323943662,-1.359375,118.0,256.0,36.0,88.0,58.0,76.0,59.0,150.0,209.0,41.0,24.0,8.0,53.0,98.0,330.0,-87.0,71,628.3380281690141,44612.0,27.0,208.28,104.779752,0,4500000
Jonas Jerebko,2014,201973,2.1627906976744184,4.953488372093023,0.6976744186046512,1.8837209302325582,0.813953488372093,0.9534883720930233,1.2209302325581395,2.488372093023256,3.7093023255813953,0.9069767441860465,0.5930232558139535,0.23255813953488372,0.6162790697674418,1.872093023255814,5.837209302325581,1.941860465116279,186.0,426.0,60.0,162.0,70.0,82.0,105.0,214.0,319.0,78.0,51.0,20.0,53.0,161.0,502.0,167.0,86,974.6627906976744,83821.0,28.0,208.28,104.779752,0,4500000
Jonas Jerebko,2015,201973,1.6741573033707866,3.943820224719101,0.5842696629213483,1.5056179775280898,0.8426966292134831,1.101123595505618,1.0224719101123596,2.8876404494382024,3.9101123595505616,0.8202247191011236,0.2696629213483146,0.33707865168539325,0.7191011235955056,1.8089887640449438,4.775280898876405,0.38202247191011235,149.0,351.0,52.0,134.0,75.0,98.0,91.0,257.0,348.0,73.0,24.0,30.0,64.0,161.0,425.0,34.0,89,956.1011235955057,85093.0,29.0,208.28,104.779752,0,5000000
Jonas Jerebko,2016,201973,1.4639175257731958,3.381443298969072,0.5773195876288659,1.6701030927835052,0.3917525773195876,0.5463917525773195,0.7216494845360825,2.6082474226804124,3.329896907216495,0.9175257731958762,0.32989690721649484,0.23711340206185566,0.5360824742268041,1.6082474226804124,3.8969072164948453,0.020618556701030927,142.0,328.0,56.0,162.0,38.0,53.0,70.0,253.0,323.0,89.0,32.0,23.0,52.0,156.0,378.0,2.0,97,913.2061855670103,88581.0,30.0,208.28,104.779752,1,5000000
Jonas Jerebko,2017,201973,1.964705882352941,4.294117647058823,0.7764705882352941,1.9529411764705882,0.611764705882353,0.7411764705882353,0.6705882352941176,2.4352941176470586,3.1058823529411765,0.5411764705882353,0.3176470588235294,0.1411764705882353,0.3411764705882353,1.6352941176470588,5.317647058823529,0.5647058823529412,167.0,365.0,66.0,166.0,52.0,63.0,57.0,207.0,264.0,46.0,27.0,12.0,29.0,139.0,452.0,48.0,85,867.0941176470589,73703.0,31.0,208.28,104.779752,2,4000000
Norris Cole,2011,202708,2.2674418604651163,5.837209302325581,0.3023255813953488,1.0930232558139534,0.9069767441860465,1.1627906976744187,0.2558139534883721,0.9186046511627907,1.1744186046511629,1.7906976744186047,0.6046511627906976,0.023255813953488372,1.3372093023255813,1.7790697674418605,5.744186046511628,-0.5,195.0,502.0,26.0,94.0,78.0,100.0,22.0,79.0,101.0,154.0,52.0,2.0,115.0,153.0,494.0,-42.0,86,998.4651162790698,85868.0,23.0,187.96,79.3786,0,1035960
Norris Cole,2012,202708,2.311926605504587,5.293577981651376,0.5596330275229358,1.2935779816513762,0.6697247706422018,1.0,0.22935779816513763,1.4495412844036697,1.6788990825688073,2.036697247706422,0.7155963302752294,0.09174311926605505,1.3669724770642202,1.926605504587156,5.853211009174312,0.6039603960396039,252.0,577.0,61.0,141.0,73.0,109.0,25.0,158.0,183.0,222.0,78.0,10.0,149.0,210.0,638.0,61.0,109,1106.9174311926606,120654.0,24.0,187.96,79.3786,0,1082520
Norris Cole,2013,202708,2.418181818181818,5.836363636363636,0.7818181818181819,2.118181818181818,0.6545454545454545,0.8636363636363636,0.19090909090909092,1.6,1.790909090909091,2.827272727272727,0.8454545454545455,0.06363636363636363,1.490909090909091,1.8545454545454545,6.2727272727272725,1.3529411764705883,266.0,642.0,86.0,233.0,72.0,95.0,21.0,176.0,197.0,311.0,93.0,7.0,164.0,204.0,690.0,138.0,110,1320.8909090909092,145298.0,25.0,187.96,79.3786,0,1129200
Norris Cole,2014,202708,3.0689655172413794,7.32183908045977,0.7241379310344828,2.3448275862068964,0.8160919540229885,1.1264367816091954,0.1839080459770115,1.8850574712643677,2.0689655172413794,3.2988505747126435,0.7586206896551724,0.1839080459770115,1.3218390804597702,1.7701149425287357,7.67816091954023,-2.264367816091954,267.0,637.0,63.0,204.0,71.0,98.0,16.0,164.0,180.0,287.0,66.0,16.0,115.0,154.0,668.0,-197.0,87,1456.1494252873563,126685.0,26.0,187.96,79.3786,0,2038206
Norris Cole,2015,202708,4.25531914893617,10.702127659574469,0.7446808510638298,2.3617021276595747,1.1914893617021276,1.4680851063829787,0.2127659574468085,3.148936170212766,3.3617021276595747,3.6808510638297873,0.8085106382978723,0.10638297872340426,1.6170212765957446,2.276595744680851,10.446808510638299,-2.0,200.0,503.0,35.0,111.0,56.0,69.0,10.0,148.0,158.0,173.0,38.0,5.0,76.0,107.0,491.0,-94.0,47,1578.2340425531916,74177.0,27.0,187.96,79.3786,0,3036927
Norris Cole,2016,202708,1.0588235294117647,3.5294117647058822,0.23529411764705882,1.0,0.47058823529411764,0.5882352941176471,0.0,0.7058823529411765,0.7058823529411765,0.8823529411764706,0.47058823529411764,0.058823529411764705,0.5294117647058824,1.2941176470588236,2.823529411764706,-2.8823529411764706,18.0,60.0,4.0,17.0,8.0,10.0,0.0,12.0,12.0,15.0,8.0,1.0,9.0,22.0,48.0,-49.0,17,527.5294117647059,8968.0,28.0,187.96,79.3786,0,247991
Richard Jefferson,2010,2210,3.597826086956522,7.728260869565218,1.576086956521739,3.619565217391304,1.9021739130434783,2.489130434782609,0.6304347826086957,3.217391304347826,3.847826086956522,1.3043478260869565,0.4891304347826087,0.43478260869565216,1.1195652173913044,2.032608695652174,10.673913043478262,3.103448275862069,331.0,711.0,145.0,333.0,175.0,229.0,58.0,296.0,354.0,120.0,45.0,40.0,103.0,187.0,982.0,270.0,92,1719.8804347826087,158229.0,31.0,200.66,104.32616,0,8400000
Richard Jefferson,2011,2210,3.1846153846153844,7.630769230769231,1.7846153846153847,4.2,0.9076923076923077,1.3076923076923077,0.4153846153846154,3.046153846153846,3.4615384615384617,1.3846153846153846,0.5692307692307692,0.2923076923076923,0.7692307692307693,1.9230769230769231,9.061538461538461,-0.4126984126984127,207.0,496.0,116.0,273.0,59.0,85.0,27.0,198.0,225.0,90.0,37.0,19.0,50.0,125.0,589.0,-26.0,65,1614.2615384615385,104927.0,32.0,200.66,104.32616,0,9282000
Richard Jefferson,2012,2210,1.0434782608695652,2.420289855072464,0.2898550724637681,0.8260869565217391,0.6956521739130435,1.144927536231884,0.11594202898550725,1.4202898550724639,1.536231884057971,0.5797101449275363,0.2608695652173913,0.14492753623188406,0.391304347826087,0.8695652173913043,3.072463768115942,-0.2222222222222222,72.0,167.0,20.0,57.0,48.0,79.0,8.0,98.0,106.0,40.0,18.0,10.0,27.0,60.0,212.0,-14.0,69,529.2898550724638,36521.0,33.0,200.66,104.32616,11,10164000
Richard Jefferson,2013,2210,3.5280898876404496,7.797752808988764,1.449438202247191,3.539325842696629,1.4606741573033708,2.0,0.21348314606741572,2.5842696629213484,2.797752808988764,1.595505617977528,0.651685393258427,0.1797752808988764,1.1910112359550562,2.044943820224719,9.96629213483146,-5.036585365853658,314.0,694.0,129.0,315.0,130.0,178.0,19.0,230.0,249.0,142.0,58.0,16.0,106.0,182.0,887.0,-413.0,89,1493.2921348314608,132903.0,34.0,200.66,106.140528,0,11046000
Richard Jefferson,2014,2210,2.0,4.546511627906977,0.8837209302325582,2.104651162790698,1.1046511627906976,1.6744186046511629,0.36046511627906974,2.011627906976744,2.372093023255814,0.8255813953488372,0.4883720930232558,0.13953488372093023,0.7093023255813954,1.6046511627906976,5.988372093023256,0.023255813953488372,172.0,391.0,76.0,181.0,95.0,144.0,31.0,173.0,204.0,71.0,42.0,12.0,61.0,138.0,515.0,2.0,86,987.9069767441861,84960.0,35.0,200.66,106.140528,1,1448490
Richard Jefferson,2015,2210,2.0594059405940595,4.336633663366337,0.8613861386138614,2.237623762376238,0.8712871287128713,1.2376237623762376,0.31683168316831684,1.9504950495049505,2.267326732673267,0.7623762376237624,0.46534653465346537,0.1485148514851485,0.6435643564356436,1.7623762376237624,5.851485148514851,-0.13861386138613863,208.0,438.0,87.0,226.0,88.0,125.0,32.0,197.0,229.0,77.0,47.0,15.0,65.0,178.0,591.0,-14.0,101,1095.3366336633662,110629.0,36.0,200.66,105.68693600000002,1,1499000
Richard Jefferson,2016,2210,1.7731958762886597,4.010309278350515,0.711340206185567,2.1752577319587627,1.0515463917525774,1.443298969072165,0.3917525773195876,2.051546391752577,2.443298969072165,0.8969072164948454,0.28865979381443296,0.13402061855670103,0.6288659793814433,1.9175257731958764,5.309278350515464,1.3814432989690721,172.0,389.0,69.0,211.0,102.0,140.0,38.0,199.0,237.0,87.0,28.0,13.0,61.0,186.0,515.0,134.0,97,1141.7835051546392,110753.0,37.0,200.66,105.68693600000002,0,2500000
Richard Jefferson,2017,2210,0.782608695652174,2.0,0.08695652173913043,0.5217391304347826,0.4782608695652174,0.782608695652174,0.17391304347826086,1.0434782608695652,1.2173913043478262,0.782608695652174,0.17391304347826086,0.08695652173913043,0.34782608695652173,0.5217391304347826,2.130434782608696,-3.260869565217391,18.0,46.0,2.0,12.0,11.0,18.0,4.0,24.0,28.0,18.0,4.0,2.0,8.0,12.0,49.0,-75.0,23,596.7826086956521,13726.0,38.0,200.66,105.68693600000002,3,2500000
Richard Jefferson,2017,2210,0.782608695652174,2.0,0.08695652173913043,0.5217391304347826,0.4782608695652174,0.782608695652174,0.17391304347826086,1.0434782608695652,1.2173913043478262,0.782608695652174,0.17391304347826086,0.08695652173913043,0.34782608695652173,0.5217391304347826,2.130434782608696,-3.260869565217391,18.0,46.0,2.0,12.0,11.0,18.0,4.0,24.0,28.0,18.0,4.0,2.0,8.0,12.0,49.0,-75.0,23,596.7826086956521,13726.0,38.0,200.66,105.68693600000002,3,1454756
Zhou Qi,2017,1627753,0.36,1.52,0.16,0.96,0.32,0.48,0.24,0.88,1.12,0.08,0.08,0.72,0.48,0.8,1.2,-2.6,9.0,38.0,4.0,24.0,8.0,12.0,6.0,22.0,28.0,2.0,2.0,18.0,12.0,20.0,30.0,-65.0,25,348.76,8719.0,22.0,215.9,95.25432,0,815615
Jason Terry,2010,1891,5.8545454545454545,12.927272727272728,1.6090909090909091,4.281818181818182,2.4272727272727272,2.8454545454545452,0.2909090909090909,1.6,1.8909090909090909,3.8636363636363638,1.1727272727272726,0.14545454545454545,1.9181818181818182,1.7818181818181817,15.745454545454546,4.650485436893204,644.0,1422.0,177.0,471.0,267.0,313.0,32.0,176.0,208.0,425.0,129.0,16.0,211.0,196.0,1732.0,479.0,110,1773.3272727272727,195066.0,33.0,187.96,81.64656,0,10650000
Jason Terry,2011,1891,5.544117647058823,12.882352941176471,2.176470588235294,5.676470588235294,1.5735294117647058,1.8088235294117647,0.2647058823529412,2.073529411764706,2.338235294117647,3.5588235294117645,1.1176470588235294,0.16176470588235295,1.9852941176470589,1.1764705882352942,14.838235294117647,-0.2835820895522388,377.0,876.0,148.0,386.0,107.0,123.0,18.0,141.0,159.0,242.0,76.0,11.0,135.0,80.0,1009.0,-19.0,68,1887.3235294117646,128338.0,34.0,187.96,81.64656,0,11158000
Jason Terry,2012,1891,3.577777777777778,8.177777777777777,1.6666666666666667,4.2555555555555555,1.4666666666666666,1.6888888888888889,0.23333333333333334,1.8111111111111111,2.0444444444444443,2.488888888888889,0.8666666666666667,0.14444444444444443,1.2555555555555555,1.4444444444444444,10.28888888888889,0.7176470588235294,322.0,736.0,150.0,383.0,132.0,152.0,21.0,163.0,184.0,224.0,78.0,13.0,113.0,130.0,926.0,61.0,90,1543.2666666666667,138894.0,35.0,187.96,81.64656,2,5000000
Jason Terry,2013,1891,1.6756756756756757,4.45945945945946,1.162162162162162,3.0,0.35135135135135137,0.4864864864864865,0.13513513513513514,0.9459459459459459,1.0810810810810811,1.6486486486486487,0.3783783783783784,0.0,0.7837837837837838,1.4054054054054055,4.864864864864865,-1.8857142857142857,62.0,165.0,43.0,111.0,13.0,18.0,5.0,35.0,40.0,61.0,14.0,0.0,29.0,52.0,180.0,-66.0,37,925.9459459459459,34260.0,36.0,187.96,81.64656,5,5625313
Jason Terry,2014,1891,2.556701030927835,6.051546391752577,1.6082474226804124,4.216494845360825,0.5567010309278351,0.6804123711340206,0.2268041237113402,1.443298969072165,1.6701030927835052,2.020618556701031,0.8762886597938144,0.21649484536082475,1.0103092783505154,1.7010309278350515,7.278350515463917,1.3814432989690721,248.0,587.0,156.0,409.0,54.0,66.0,22.0,140.0,162.0,196.0,85.0,21.0,98.0,165.0,706.0,134.0,97,1343.721649484536,130341.0,37.0,187.96,83.91452,1,5850313
Jason Terry,2015,1891,2.0864197530864197,5.320987654320987,1.2592592592592593,3.617283950617284,0.38271604938271603,0.4567901234567901,0.20987654320987653,0.9876543209876543,1.1975308641975309,1.4444444444444444,0.6172839506172839,0.12345679012345678,0.7037037037037037,1.3333333333333333,5.814814814814815,-0.2345679012345679,169.0,431.0,102.0,293.0,31.0,37.0,17.0,80.0,97.0,117.0,50.0,10.0,57.0,108.0,471.0,-19.0,81,1066.2222222222222,86364.0,38.0,187.96,83.91452,1,1499187
Jason Terry,2016,1891,1.3855421686746987,3.289156626506024,0.9397590361445783,2.2650602409638556,0.3132530120481928,0.37349397590361444,0.21686746987951808,1.2048192771084338,1.4216867469879517,1.2771084337349397,0.6024096385542169,0.25301204819277107,0.46987951807228917,1.2530120481927711,4.024096385542169,1.108433734939759,115.0,273.0,78.0,188.0,26.0,31.0,18.0,100.0,118.0,106.0,50.0,21.0,39.0,104.0,334.0,92.0,83,1071.4578313253012,88931.0,39.0,187.96,83.91452,1,1551659
Jason Terry,2017,1891,1.1272727272727272,2.909090909090909,0.7636363636363637,2.1818181818181817,0.14545454545454545,0.16363636363636364,0.10909090909090909,0.8,0.9090909090909091,1.1272727272727272,0.8181818181818182,0.23636363636363636,0.4909090909090909,0.9818181818181818,3.1636363636363636,0.2727272727272727,62.0,160.0,42.0,120.0,8.0,9.0,6.0,44.0,50.0,62.0,45.0,13.0,27.0,54.0,174.0,15.0,55,942.7818181818182,51853.0,40.0,187.96,83.91452,2,1471382
Royce O'Neale,2017,1626220,1.819277108433735,4.204819277108434,0.6385542168674698,1.819277108433735,0.8795180722891566,1.144578313253012,0.3614457831325301,3.036144578313253,3.397590361445783,1.3614457831325302,0.5662650602409639,0.25301204819277107,0.8674698795180723,1.6626506024096386,5.156626506024097,1.6746987951807228,151.0,349.0,53.0,151.0,73.0,95.0,30.0,252.0,282.0,113.0,47.0,21.0,72.0,138.0,428.0,139.0,83,1036.120481927711,85998.0,25.0,198.12,102.511792,0,815615
