TEAM_ID,avg(FGM),avg(FGA),avg(FG3M),avg(FG3A),avg(FTM),avg(FTA),avg(OREB),avg(DREB),avg(REB),avg(AST),avg(STL),avg(BLK),avg(TO),avg(PF),avg(PTS),avg(PLUS_MINUS),sum(FGM),sum(FGA),sum(FG3M),sum(FG3A),sum(FTM),sum(FTA),sum(OREB),sum(DREB),sum(REB),sum(AST),sum(STL),sum(BLK),sum(TO),sum(PF),sum(PTS),sum(PLUS_MINUS),sum(ifminute),avg(seconds),sum(seconds),year,player_name,player_position,team_abbreviation,age,player_height,player_weight,draft_year,draft_round,draft_number,PLAYER_ID
1610612758,0.2777777777777778,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.8333333333333334,1.1666666666666667,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.1111111111111112,0.5555555555555556,-1.9285714285714286,5.0,12.0,0.0,0.0,0.0,3.0,6.0,15.0,21.0,3.0,0.0,6.0,6.0,20.0,10.0,-27.0,18,248.66666666666666,4476.0,2013,Hamady Ndiaye,G,SAC,27.0,213.36,106.59411999999999,2010,2,56,202380
1610612758,0.2777777777777778,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.8333333333333334,1.1666666666666667,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.1111111111111112,0.5555555555555556,-1.9285714285714286,5.0,12.0,0.0,0.0,0.0,3.0,6.0,15.0,21.0,3.0,0.0,6.0,6.0,20.0,10.0,-27.0,18,248.66666666666666,4476.0,2013,Hamady Ndiaye,SG,SAC,27.0,213.36,106.59411999999999,2010,2,56,202380
1610612758,0.2777777777777778,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.8333333333333334,1.1666666666666667,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.1111111111111112,0.5555555555555556,-1.9285714285714286,5.0,12.0,0.0,0.0,0.0,3.0,6.0,15.0,21.0,3.0,0.0,6.0,6.0,20.0,10.0,-27.0,18,248.66666666666666,4476.0,2013,Hamady Ndiaye,C,SAC,27.0,213.36,106.59411999999999,2010,2,56,202380
1610612758,0.2777777777777778,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.8333333333333334,1.1666666666666667,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.1111111111111112,0.5555555555555556,-1.9285714285714286,5.0,12.0,0.0,0.0,0.0,3.0,6.0,15.0,21.0,3.0,0.0,6.0,6.0,20.0,10.0,-27.0,18,248.66666666666666,4476.0,2013,Hamady Ndiaye,SF,SAC,27.0,213.36,106.59411999999999,2010,2,56,202380
1610612758,0.2777777777777778,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.8333333333333334,1.1666666666666667,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.1111111111111112,0.5555555555555556,-1.9285714285714286,5.0,12.0,0.0,0.0,0.0,3.0,6.0,15.0,21.0,3.0,0.0,6.0,6.0,20.0,10.0,-27.0,18,248.66666666666666,4476.0,2013,Hamady Ndiaye,PG,SAC,27.0,213.36,106.59411999999999,2010,2,56,202380
1610612758,0.2777777777777778,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.8333333333333334,1.1666666666666667,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.1111111111111112,0.5555555555555556,-1.9285714285714286,5.0,12.0,0.0,0.0,0.0,3.0,6.0,15.0,21.0,3.0,0.0,6.0,6.0,20.0,10.0,-27.0,18,248.66666666666666,4476.0,2013,Hamady Ndiaye,F,SAC,27.0,213.36,106.59411999999999,2010,2,56,202380
1610612758,0.2777777777777778,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.8333333333333334,1.1666666666666667,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.1111111111111112,0.5555555555555556,-1.9285714285714286,5.0,12.0,0.0,0.0,0.0,3.0,6.0,15.0,21.0,3.0,0.0,6.0,6.0,20.0,10.0,-27.0,18,248.66666666666666,4476.0,2013,Hamady Ndiaye,PF,SAC,27.0,213.36,106.59411999999999,2010,2,56,202380
1610612740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.25,0.0,0.25,0.25,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,11.0,4,357.75,1431.0,2013,Josh Childress,SG,NOP,31.0,203.2,95.25432,2004,1,6,2735
1610612744,0.68,2.56,0.28,1.24,0.16,0.24,0.28,0.68,0.96,0.72,0.48,0.04,0.4,0.6,1.8,0.0,17.0,64.0,7.0,31.0,4.0,6.0,7.0,17.0,24.0,18.0,12.0,1.0,10.0,15.0,45.0,0.0,25,413.0,10325.0,2010,Charlie Bell,SG,GSW,32.0,190.5,90.7184,Undrafted,Undrafted,Undrafted,2294
1610612749,4.604651162790698,10.44186046511628,0.06976744186046512,0.5116279069767442,2.488372093023256,3.0697674418604652,2.116279069767442,4.27906976744186,6.395348837209302,1.1395348837209303,0.627906976744186,0.627906976744186,1.3953488372093024,2.697674418604651,11.767441860465116,-1.0571428571428572,198.0,449.0,3.0,22.0,107.0,132.0,91.0,184.0,275.0,49.0,27.0,27.0,60.0,116.0,506.0,-37.0,43,1203.8837209302326,51767.0,2010,Drew Gooden,PF,MIL,29.0,208.28,113.398,2002,1,4,2400
1610612749,4.604651162790698,10.44186046511628,0.06976744186046512,0.5116279069767442,2.488372093023256,3.0697674418604652,2.116279069767442,4.27906976744186,6.395348837209302,1.1395348837209303,0.627906976744186,0.627906976744186,1.3953488372093024,2.697674418604651,11.767441860465116,-1.0571428571428572,198.0,449.0,3.0,22.0,107.0,132.0,91.0,184.0,275.0,49.0,27.0,27.0,60.0,116.0,506.0,-37.0,43,1203.8837209302326,51767.0,2010,Drew Gooden,C,MIL,29.0,208.28,113.398,2002,1,4,2400
1610612766,3.375,6.416666666666667,0.0,0.08333333333333333,1.7083333333333333,2.25,1.2916666666666667,3.125,4.416666666666667,0.625,0.25,0.5,0.2916666666666667,1.9166666666666667,8.458333333333334,-3.875,81.0,154.0,0.0,2.0,41.0,54.0,31.0,75.0,106.0,15.0,6.0,12.0,7.0,46.0,203.0,-93.0,24,1163.9166666666667,27934.0,2010,DJ White,PF,CHA,24.0,205.74,113.851592,2008,1,29,201591
1610612764,1.4035087719298245,3.473684210526316,0.7543859649122807,1.8596491228070176,0.5087719298245614,0.7368421052631579,0.38596491228070173,1.1228070175438596,1.5087719298245614,0.3684210526315789,0.38596491228070173,0.10526315789473684,0.3684210526315789,1.1228070175438596,4.0701754385964914,0.36538461538461536,80.0,198.0,43.0,106.0,29.0,42.0,22.0,64.0,86.0,21.0,22.0,6.0,21.0,64.0,232.0,19.0,57,572.1228070175439,32611.0,2010,Cartier Martin,SF,WAS,26.0,200.66,99.79024,Undrafted,Undrafted,Undrafted,201858
1610612760,0.4,1.5333333333333334,0.06666666666666667,0.3333333333333333,0.0,0.0,0.8666666666666667,1.8666666666666667,2.7333333333333334,0.6666666666666666,0.6,0.0,0.26666666666666666,0.4666666666666667,0.8666666666666667,0.3333333333333333,6.0,23.0,1.0,5.0,0.0,0.0,13.0,28.0,41.0,10.0,9.0,0.0,4.0,7.0,13.0,5.0,15,600.2666666666667,9004.0,2012,Ronnie Brewer,SG,OKC,28.0,200.66,102.0582,2006,1,14,200758
1610612752,0.9696969696969697,2.287878787878788,0.22727272727272727,0.803030303030303,0.25757575757575757,0.4090909090909091,0.16666666666666666,0.7727272727272727,0.9393939393939394,0.5,0.2878787878787879,0.09090909090909091,0.3787878787878788,0.8181818181818182,2.4242424242424243,-1.3114754098360655,64.0,151.0,15.0,53.0,17.0,27.0,11.0,51.0,62.0,33.0,19.0,6.0,25.0,54.0,160.0,-80.0,66,405.95454545454544,26793.0,2012,James White,SF,NYK,30.0,200.66,97.52228000000001,2006,2,31,200778
1610612766,3.441860465116279,7.674418604651163,0.023255813953488372,0.13953488372093023,1.813953488372093,2.453488372093023,1.6627906976744187,4.093023255813954,5.755813953488372,1.5,0.7209302325581395,0.8604651162790697,1.2906976744186047,2.104651162790698,8.720930232558139,-3.6666666666666665,296.0,660.0,2.0,12.0,156.0,211.0,143.0,352.0,495.0,129.0,62.0,74.0,111.0,181.0,750.0,-286.0,86,1414.5813953488373,121654.0,2012,Michael Kidd-Gilchrist,SF,CHA,19.0,200.66,105.23334399999999,2012,1,2,203077
1610612746,3.258426966292135,5.370786516853933,0.0,0.02247191011235955,1.7752808988764044,2.348314606741573,2.5842696629213484,4.752808988764045,7.337078651685394,1.0561797752808988,0.20224719101123595,0.8764044943820225,0.9325842696629213,2.3820224719101124,8.292134831460674,3.191011235955056,290.0,478.0,0.0,2.0,158.0,209.0,230.0,423.0,653.0,94.0,18.0,78.0,83.0,212.0,738.0,284.0,89,1151.0898876404494,102447.0,2019,Ivica Zubac,C,LAC,23.0,213.36,108.86208,2016,2,32,1627826
1610612756,3.5454545454545454,8.363636363636363,1.4545454545454546,3.3636363636363638,0.9090909090909091,1.0,0.45454545454545453,3.272727272727273,3.727272727272727,2.5454545454545454,1.1818181818181819,0.18181818181818182,1.3636363636363635,2.8181818181818183,9.454545454545455,8.181818181818182,39.0,92.0,16.0,37.0,10.0,11.0,5.0,36.0,41.0,28.0,13.0,2.0,15.0,31.0,104.0,90.0,11,1355.1818181818182,14907.0,2019,Cameron Payne,PG,PHX,25.0,185.42,83.007336,2015,1,14,1626166
1610612759,1.9642857142857142,3.2857142857142856,0.03571428571428571,0.03571428571428571,1.2142857142857142,1.5,1.5,2.642857142857143,4.142857142857143,0.6428571428571429,0.21428571428571427,0.8214285714285714,0.9285714285714286,1.6785714285714286,5.178571428571429,-3.9285714285714284,55.0,92.0,1.0,1.0,34.0,42.0,42.0,74.0,116.0,18.0,6.0,23.0,26.0,47.0,145.0,-110.0,28,771.8214285714286,21611.0,2019,Drew Eubanks,F,SAS,23.0,205.74,111.13004,Undrafted,Undrafted,Undrafted,1629234
1610612743,3.0481927710843375,7.27710843373494,1.1325301204819278,3.0481927710843375,1.2409638554216869,1.6626506024096386,0.4578313253012048,2.1325301204819276,2.5903614457831323,1.5180722891566265,0.4939759036144578,0.0963855421686747,1.2771084337349397,2.36144578313253,8.46987951807229,0.13157894736842105,253.0,604.0,94.0,253.0,103.0,138.0,38.0,177.0,215.0,126.0,41.0,8.0,106.0,196.0,703.0,10.0,83,1088.710843373494,90363.0,2013,Evan Fournier,SG,DEN,21.0,198.12,90.7184,2012,1,20,203095
1610612753,5.4,11.661538461538461,0.6,2.1384615384615384,3.0923076923076924,3.876923076923077,1.4153846153846155,5.415384615384616,6.8307692307692305,1.3692307692307693,0.6615384615384615,0.4153846153846154,1.353846153846154,2.3230769230769233,14.492307692307692,-3.7868852459016393,351.0,758.0,39.0,139.0,201.0,252.0,92.0,352.0,444.0,89.0,43.0,27.0,88.0,151.0,942.0,-231.0,65,1708.676923076923,111064.0,2013,Tobias Harris,SF,ORL,21.0,205.74,106.59411999999999,2011,1,19,202699
1610612742,2.3766233766233764,5.701298701298701,1.3376623376623376,3.5584415584415585,0.35064935064935066,0.5714285714285714,0.4805194805194805,1.8831168831168832,2.3636363636363638,0.3116883116883117,0.24675324675324675,0.3246753246753247,0.42857142857142855,1.0909090909090908,6.441558441558442,-0.6753246753246753,183.0,439.0,103.0,274.0,27.0,44.0,37.0,145.0,182.0,24.0,19.0,25.0,33.0,84.0,496.0,-52.0,77,628.4805194805194,48393.0,2014,Charlie Villanueva,PF,DAL,30.0,210.82,105.23334399999999,2005,1,7,101111
1610612742,0.8181818181818182,1.8181818181818181,0.0,0.0,0.9545454545454546,1.2272727272727273,1.1363636363636365,1.5909090909090908,2.727272727272727,0.2727272727272727,0.13636363636363635,0.9545454545454546,0.5454545454545454,1.2272727272727273,2.590909090909091,-0.6818181818181818,18.0,40.0,0.0,0.0,21.0,27.0,25.0,35.0,60.0,6.0,3.0,21.0,12.0,27.0,57.0,-15.0,22,601.3181818181819,13229.0,2014,Bernard James,C,DAL,30.0,208.28,106.59411999999999,2012,2,33,203108
1610612752,1.794871794871795,4.0,0.0,0.0,0.46153846153846156,0.6666666666666666,1.641025641025641,3.641025641025641,5.282051282051282,1.1025641025641026,0.4358974358974359,1.3846153846153846,1.205128205128205,2.2564102564102564,4.051282051282051,-4.333333333333333,70.0,156.0,0.0,0.0,18.0,26.0,64.0,142.0,206.0,43.0,17.0,54.0,47.0,88.0,158.0,-169.0,39,1036.948717948718,40441.0,2014,Samuel Dalembert,C,NYK,35.0,210.82,115.66596000000001,2001,1,26,2223
1610612764,4.842105263157895,10.736842105263158,2.263157894736842,5.526315789473684,1.9052631578947368,2.463157894736842,1.3263157894736841,5.021052631578947,6.347368421052631,2.3789473684210525,1.6,0.2736842105263158,1.6736842105263159,2.294736842105263,13.852631578947369,2.5,460.0,1020.0,215.0,525.0,181.0,234.0,126.0,477.0,603.0,226.0,152.0,26.0,159.0,218.0,1316.0,220.0,95,1978.2842105263157,187937.0,2013,Trevor Ariza,SF,WAS,28.0,203.2,99.79024,2004,2,43,2772
1610612755,1.3636363636363635,2.6363636363636362,0.0,0.0,0.6363636363636364,1.1818181818181819,1.0,3.4545454545454546,4.454545454545454,0.2727272727272727,0.0,0.8181818181818182,0.8181818181818182,2.5454545454545454,3.3636363636363638,-2.272727272727273,15.0,29.0,0.0,0.0,7.0,13.0,11.0,38.0,49.0,3.0,0.0,9.0,9.0,28.0,37.0,-25.0,11,820.2727272727273,9023.0,2013,Dewayne Dedmon,C,ORL,24.0,213.36,115.66596000000001,Undrafted,Undrafted,Undrafted,203473
1610612763,2.35,5.8,0.65,2.2,1.55,2.1,0.65,1.4,2.05,1.4,0.5,0.05,1.15,1.25,6.9,-7.066666666666666,47.0,116.0,13.0,44.0,31.0,42.0,13.0,28.0,41.0,28.0,10.0,1.0,23.0,25.0,138.0,-106.0,20,817.15,16343.0,2013,Quincy Pondexter,SF,MEM,26.0,198.12,102.0582,2010,1,26,202347
1610612744,3.1458333333333335,7.625,0.875,2.8125,0.9791666666666666,1.1875,0.2916666666666667,1.2083333333333333,1.5,1.2291666666666667,0.2916666666666667,0.041666666666666664,1.1458333333333333,1.0625,8.145833333333334,-2.1041666666666665,151.0,366.0,42.0,135.0,47.0,57.0,14.0,58.0,72.0,59.0,14.0,2.0,55.0,51.0,391.0,-101.0,48,897.1458333333334,43063.0,2013,Jordan Crawford,SG,GSW,25.0,193.04,88.45044,2010,1,27,202348
1610612739,3.5090909090909093,8.072727272727272,1.6,4.1454545454545455,1.4,1.6181818181818182,0.32727272727272727,1.709090909090909,2.036363636363636,1.0545454545454545,0.8909090909090909,0.2727272727272727,0.8727272727272727,2.0727272727272728,10.018181818181818,0.8823529411764706,193.0,444.0,88.0,228.0,77.0,89.0,18.0,94.0,112.0,58.0,49.0,15.0,48.0,114.0,551.0,45.0,55,1075.0727272727272,59129.0,2013,CJ Miles,G,CLE,27.0,198.12,104.779752,2005,2,34,101139
1610612739,3.5090909090909093,8.072727272727272,1.6,4.1454545454545455,1.4,1.6181818181818182,0.32727272727272727,1.709090909090909,2.036363636363636,1.0545454545454545,0.8909090909090909,0.2727272727272727,0.8727272727272727,2.0727272727272728,10.018181818181818,0.8823529411764706,193.0,444.0,88.0,228.0,77.0,89.0,18.0,94.0,112.0,58.0,49.0,15.0,48.0,114.0,551.0,45.0,55,1075.0727272727272,59129.0,2013,CJ Miles,F,CLE,27.0,198.12,104.779752,2005,2,34,101139
1610612739,3.5090909090909093,8.072727272727272,1.6,4.1454545454545455,1.4,1.6181818181818182,0.32727272727272727,1.709090909090909,2.036363636363636,1.0545454545454545,0.8909090909090909,0.2727272727272727,0.8727272727272727,2.0727272727272728,10.018181818181818,0.8823529411764706,193.0,444.0,88.0,228.0,77.0,89.0,18.0,94.0,112.0,58.0,49.0,15.0,48.0,114.0,551.0,45.0,55,1075.0727272727272,59129.0,2013,CJ Miles,SF,CLE,27.0,198.12,104.779752,2005,2,34,101139
1610612749,4.333333333333333,10.596491228070175,1.6842105263157894,4.43859649122807,1.456140350877193,1.7017543859649122,0.43859649122807015,2.087719298245614,2.526315789473684,2.263157894736842,0.5964912280701754,0.22807017543859648,1.912280701754386,2.2982456140350878,11.807017543859649,-6.865384615384615,247.0,604.0,96.0,253.0,83.0,97.0,25.0,119.0,144.0,129.0,34.0,13.0,109.0,131.0,673.0,-357.0,57,1419.421052631579,80907.0,2013,O.J. Mayo,SG,MIL,26.0,193.04,95.25432,2008,1,3,201564
1610612761,0.7142857142857143,1.2142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.6428571428571429,2.4285714285714284,3.0714285714285716,0.7142857142857143,0.14285714285714285,0.07142857142857142,0.42857142857142855,1.2857142857142858,1.5,-2.0714285714285716,10.0,17.0,1.0,1.0,0.0,0.0,9.0,34.0,43.0,10.0,2.0,1.0,6.0,18.0,21.0,-29.0,14,407.7857142857143,5709.0,2018,Eric Moreland,PF,TOR,27.0,208.28,107.95489599999999,Undrafted,Undrafted,Undrafted,203961
1610612762,4.738095238095238,8.011904761904763,0.2261904761904762,0.9880952380952381,2.011904761904762,2.988095238095238,2.6666666666666665,4.7023809523809526,7.369047619047619,1.130952380952381,0.75,1.380952380952381,1.1071428571428572,2.1785714285714284,11.714285714285714,2.5595238095238093,398.0,673.0,19.0,83.0,169.0,251.0,224.0,395.0,619.0,95.0,63.0,116.0,93.0,183.0,984.0,215.0,84,1380.892857142857,115995.0,2018,Derrick Favors,PF,UTA,27.0,208.28,120.20188,2010,1,3,202324
1610612763,2.7666666666666666,6.966666666666667,1.2,3.6333333333333333,0.9,1.0333333333333334,0.13333333333333333,2.566666666666667,2.7,1.6666666666666667,0.8,0.2,1.1333333333333333,1.7,7.633333333333334,-1.9,83.0,209.0,36.0,109.0,27.0,31.0,4.0,77.0,81.0,50.0,24.0,6.0,34.0,51.0,229.0,-57.0,30,1185.1666666666667,35555.0,2018,Chandler Parsons,SF,MEM,30.0,208.28,104.32616,2011,2,38,202718
1610612752,0.5625,1.375,0.1875,0.75,0.5625,0.625,0.0625,0.75,0.8125,1.1875,0.8125,0.0625,0.375,1.375,1.875,-0.75,9.0,22.0,3.0,12.0,9.0,10.0,1.0,12.0,13.0,19.0,13.0,1.0,6.0,22.0,30.0,-12.0,16,628.375,10054.0,2018,Ron Baker,SG,WAS,26.0,193.04,99.79024,Undrafted,Undrafted,Undrafted,1627758
1610612764,2.901639344262295,4.737704918032787,0.08196721311475409,0.3114754098360656,1.2295081967213115,1.9508196721311475,1.3770491803278688,3.0163934426229506,4.39344262295082,0.7868852459016393,0.3442622950819672,0.9672131147540983,0.819672131147541,2.0655737704918034,7.114754098360656,-1.721311475409836,177.0,289.0,5.0,19.0,75.0,119.0,84.0,184.0,268.0,48.0,21.0,59.0,50.0,126.0,434.0,-105.0,61,940.5081967213115,57371.0,2020,Alex Len,C,WAS,28.0,213.36,113.398,2013,1,5,203458
1610612764,8.128571428571428,18.65714285714286,1.2285714285714286,4.085714285714285,4.185714285714286,6.314285714285714,1.7142857142857142,9.571428571428571,11.285714285714286,11.585714285714285,1.3285714285714285,0.37142857142857144,4.714285714285714,2.8857142857142857,21.67142857142857,-1.3,569.0,1306.0,86.0,286.0,293.0,442.0,120.0,670.0,790.0,811.0,93.0,26.0,330.0,202.0,1517.0,-91.0,70,2166.8142857142857,151677.0,2020,Russell Westbrook,PG,WAS,32.0,190.5,90.7184,2008,1,4,201566
1610612739,0.9838709677419355,2.532258064516129,0.6451612903225806,1.7419354838709677,0.3064516129032258,0.43548387096774194,0.12903225806451613,0.7741935483870968,0.9032258064516129,0.5806451612903226,0.14516129032258066,0.04838709677419355,0.532258064516129,1.1290322580645162,2.9193548387096775,-2.0483870967741935,61.0,157.0,40.0,108.0,19.0,27.0,8.0,48.0,56.0,36.0,9.0,3.0,33.0,70.0,181.0,-127.0,62,585.016129032258,36271.0,2014,Joe Harris,SG,CLE,23.0,198.12,102.0582,2014,2,33,203925
1610612743,1.5,3.7083333333333335,0.125,0.6666666666666666,0.75,1.1666666666666667,1.125,2.0833333333333335,3.2083333333333335,0.5416666666666666,0.3333333333333333,0.4166666666666667,0.9166666666666666,1.7916666666666667,3.875,-4.666666666666667,36.0,89.0,3.0,16.0,18.0,28.0,27.0,50.0,77.0,13.0,8.0,10.0,22.0,43.0,93.0,-112.0,24,669.8333333333334,16076.0,2014,Joffrey Lauvergne,C,DEN,23.0,210.82,99.79024,2013,2,55,203530
1610612766,1.3181818181818181,3.121212121212121,0.0,0.0,0.7424242424242424,1.2575757575757576,1.393939393939394,1.9090909090909092,3.303030303030303,0.2878787878787879,0.2727272727272727,0.7424242424242424,0.5,1.606060606060606,3.378787878787879,-2.727272727272727,87.0,206.0,0.0,0.0,49.0,83.0,92.0,126.0,218.0,19.0,18.0,49.0,33.0,106.0,223.0,-180.0,66,862.060606060606,56896.0,2014,Jason Maxiell,C,CHA,32.0,200.66,117.93392,2005,1,26,101131
1610612765,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,-3.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-7.0,2,169.5,339.0,2014,Lorenzo Brown,PG,MIN,24.0,195.58,85.728888,2013,2,52,203485
1610612748,0.6956521739130435,1.2173913043478262,0.0,0.0,0.391304347826087,0.8695652173913043,0.8260869565217391,2.130434782608696,2.9565217391304346,0.21739130434782608,0.21739130434782608,0.13043478260869565,0.34782608695652173,1.391304347826087,1.7826086956521738,0.0,16.0,28.0,0.0,0.0,9.0,20.0,19.0,49.0,68.0,5.0,5.0,3.0,8.0,32.0,41.0,0.0,23,458.2608695652174,10540.0,2010,Jamaal Magloire,C,MIA,33.0,210.82,115.66596000000001,2000,1,19,2048
1610612738,3.4571428571428573,7.285714285714286,0.42857142857142855,1.2285714285714286,1.8,2.3142857142857145,0.6285714285714286,2.5142857142857142,3.142857142857143,0.6,0.5142857142857142,0.5714285714285714,1.0,2.5142857142857142,9.142857142857142,-1.8857142857142857,121.0,255.0,15.0,43.0,63.0,81.0,22.0,88.0,110.0,21.0,18.0,20.0,35.0,88.0,320.0,-66.0,35,1345.4285714285713,47090.0,2010,Jeff Green,PF,BOS,24.0,205.74,106.59411999999999,2007,1,5,201145
1610612761,4.695652173913044,10.304347826086957,1.0434782608695652,3.1956521739130435,1.108695652173913,1.6956521739130435,0.9565217391304348,3.5,4.456521739130435,1.173913043478261,0.6086956521739131,0.15217391304347827,1.6521739130434783,2.5869565217391304,11.543478260869565,-1.564102564102564,216.0,474.0,48.0,147.0,51.0,78.0,44.0,161.0,205.0,54.0,28.0,7.0,76.0,119.0,531.0,-61.0,46,1349.6739130434783,62085.0,2010,Linas Kleiza,SF,TOR,26.0,203.2,111.13004,2005,1,27,101132
1610612739,0.6417910447761194,2.074626865671642,0.5522388059701493,1.7462686567164178,0.1044776119402985,0.11940298507462686,0.05970149253731343,1.6417910447761195,1.7014925373134329,0.7910447761194029,0.23880597014925373,0.08955223880597014,0.417910447761194,1.3432835820895523,1.9402985074626866,-1.8507462686567164,43.0,139.0,37.0,117.0,7.0,8.0,4.0,110.0,114.0,53.0,16.0,6.0,28.0,90.0,130.0,-124.0,67,762.0895522388059,51060.0,2014,Mike Miller,SG,CLE,35.0,203.2,98.88305600000001,2000,1,5,2034
1610612745,0.8888888888888888,2.6666666666666665,0.4444444444444444,1.3333333333333333,1.0,1.2222222222222223,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,0.5555555555555556,0.2222222222222222,3.2222222222222223,-0.1111111111111111,8.0,24.0,4.0,12.0,9.0,11.0,1.0,3.0,4.0,3.0,1.0,0.0,5.0,2.0,29.0,-1.0,9,393.3333333333333,3540.0,2014,Alexey Shved,SG,NYK,26.0,198.12,84.821704,Undrafted,Undrafted,Undrafted,203144
1610612760,0.6,3.4,0.2,2.6,0.0,0.0,0.2,0.6,0.8,0.2,0.0,0.4,0.4,1.4,1.4,-3.8,3.0,17.0,1.0,13.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,2.0,2.0,7.0,7.0,-19.0,5,297.4,1487.0,2014,Grant Jerrett,PF,UTA,21.0,208.28,105.23334399999999,2013,2,40,203511
1610612739,1.0,2.7777777777777777,0.0,0.0,1.1111111111111112,1.1111111111111112,0.6666666666666666,0.8888888888888888,1.5555555555555556,0.1111111111111111,0.0,0.2222222222222222,0.3333333333333333,1.3333333333333333,3.111111111111111,-1.8888888888888888,9.0,25.0,0.0,0.0,10.0,10.0,6.0,8.0,14.0,1.0,0.0,2.0,3.0,12.0,28.0,-17.0,9,533.4444444444445,4801.0,2014,Alex Kirk,C,CLE,23.0,213.36,111.13004,Undrafted,Undrafted,Undrafted,203945
1610612747,0.8666666666666667,1.8444444444444446,0.0,0.0,0.4,0.6444444444444445,0.5555555555555556,0.7555555555555555,1.3111111111111111,0.2222222222222222,0.1111111111111111,0.24444444444444444,0.5111111111111111,1.3111111111111111,2.1333333333333333,-1.3658536585365855,39.0,83.0,0.0,0.0,18.0,29.0,25.0,34.0,59.0,10.0,5.0,11.0,23.0,59.0,96.0,-56.0,45,287.9111111111111,12956.0,2010,Derrick Caracter,C,LAL,23.0,205.74,124.7378,2010,2,58,202382
1610612765,3.1095890410958904,7.041095890410959,0.410958904109589,1.2054794520547945,1.2328767123287672,1.7671232876712328,0.6712328767123288,2.7945205479452055,3.4657534246575343,3.452054794520548,0.9041095890410958,0.4794520547945205,1.4109589041095891,1.3972602739726028,7.863013698630137,-1.2222222222222223,227.0,514.0,30.0,88.0,90.0,129.0,49.0,204.0,253.0,252.0,66.0,35.0,103.0,102.0,574.0,-88.0,73,1385.4794520547946,101140.0,2010,Tracy McGrady,SG,DET,32.0,203.2,101.151016,1997,1,9,1503
1610612750,0.875,2.75,0.25,0.75,0.625,1.25,0.125,0.625,0.75,0.75,0.375,0.0,0.75,0.5,2.625,-0.875,7.0,22.0,2.0,6.0,5.0,10.0,1.0,5.0,6.0,6.0,3.0,0.0,6.0,4.0,21.0,-7.0,8,489.25,3914.0,2010,Sundiata Gaines,PG,NJN,25.0,185.42,90.7184,Undrafted,Undrafted,Undrafted,202178
1610612741,0.6,1.6666666666666667,0.06666666666666667,0.8666666666666667,0.0,0.06666666666666667,0.13333333333333333,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.2,0.13333333333333333,0.3333333333333333,0.4,1.2666666666666666,-0.13333333333333333,9.0,25.0,1.0,13.0,0.0,1.0,2.0,5.0,7.0,7.0,3.0,2.0,5.0,6.0,19.0,-2.0,15,291.8666666666667,4378.0,2020,Adam Mokoka,G,CHI,22.0,193.04,86.18248,Undrafted,Undrafted,Undrafted,1629690
1610612760,4.862068965517241,12.293103448275861,1.4827586206896552,5.086206896551724,2.206896551724138,3.1206896551724137,0.9310344827586207,6.189655172413793,7.120689655172414,1.8275862068965518,0.5517241379310345,0.46551724137931033,2.189655172413793,1.0689655172413792,13.413793103448276,-8.362068965517242,282.0,713.0,86.0,295.0,128.0,181.0,54.0,359.0,413.0,106.0,32.0,27.0,127.0,62.0,778.0,-485.0,58,1844.2413793103449,106966.0,2020,Darius Bazley,G,OKC,21.0,203.2,94.34713599999999,2019,1,23,1629647
